"","veh_value","exposure","clm","numclaims","claimcst0","veh_body","veh_age","gender","area","agecat","X_OBSTAT_"
"54216",1.22,0.9993155373,"0",0,0,"HBACK",3,"M","C","2","01101    0    0    0"
"3072",1.74,0.3997262149,"0",0,0,"SEDAN",2,"M","A","6","01101    0    0    0"
"12404",1.31,0.4845995893,"0",0,0,"HBACK",1,"F","C","1","01101    0    0    0"
"16109",0.93,0.0273785079,"0",0,0,"HBACK",2,"M","B","4","01101    0    0    0"
"44622",1.3,0.2765229295,"0",0,0,"PANVN",4,"M","C","4","01101    0    0    0"
"29028",0.39,0.205338809,"0",0,0,"SEDAN",4,"F","C","6","01101    0    0    0"
"62122",2.77,0.3449691992,"0",0,0,"STNWG",2,"M","A","5","01101    0    0    0"
"57235",2.98,0.2628336756,"0",0,0,"SEDAN",4,"M","B","4","01101    0    0    0"
"54245",3.16,0.5995893224,"0",0,0,"RDSTR",2,"M","D","1","01101    0    0    0"
"51269",1.01,0.0109514031,"0",0,0,"UTE",4,"F","C","4","01101    0    0    0"
"21523",1.84,0.1916495551,"0",0,0,"HBACK",2,"F","A","4","01101    0    0    0"
"6808",1.05,0.3832991102,"0",0,0,"STNWG",4,"F","F","5","01101    0    0    0"
"1516",0.88,0.900752909,"0",0,0,"HBACK",3,"M","A","6","01101    0    0    0"
"39036",2.1,0.8240930869,"0",0,0,"SEDAN",2,"F","C","2","01101    0    0    0"
"54195",2.59,0.0492813142,"0",0,0,"TRUCK",3,"F","E","4","01101    0    0    0"
"35839",2.05,0.1423682409,"0",0,0,"TRUCK",2,"M","E","4","01101    0    0    0"
"53842",0.46,0.6844626968,"0",0,0,"SEDAN",4,"M","A","4","01101    0    0    0"
"57917",1.59,0.0438056126,"0",0,0,"SEDAN",3,"M","C","3","01101    0    0    0"
"51736",0.5,0.6926762491,"0",0,0,"PANVN",4,"M","E","3","01101    0    0    0"
"10735",1.68,0.848733744,"0",0,0,"UTE",4,"M","E","4","01101    0    0    0"
"35930",2.45,0.3093771389,"0",0,0,"SEDAN",1,"F","D","4","01101    0    0    0"
"48891",1.549,0.3696098563,"0",0,0,"HBACK",1,"F","A","4","01101    0    0    0"
"33606",0.69,0.7036276523,"0",0,0,"HBACK",4,"M","A","5","01101    0    0    0"
"51451",0.84,0.8186173853,"0",0,0,"STNWG",4,"F","A","4","01101    0    0    0"
"5000",2.02,0.5366187543,"0",0,0,"SEDAN",2,"F","A","3","01101    0    0    0"
"7904",2.06,0.3805612594,"0",0,0,"SEDAN",1,"F","A","3","01101    0    0    0"
"35631",0.7,0.2546201232,"0",0,0,"COUPE",4,"F","A","4","01101    0    0    0"
"37813",2.9,0.5393566051,"0",0,0,"STNWG",2,"M","A","4","01101    0    0    0"
"21220",0.84,0.8076659822,"0",0,0,"HBACK",3,"F","C","4","01101    0    0    0"
"26597",1.9,0.2491444216,"0",0,0,"UTE",1,"M","C","2","01101    0    0    0"
"48173",2.55,0.9993155373,"0",0,0,"STNWG",3,"M","A","5","01101    0    0    0"
"62253",2.76,0.9363449692,"0",0,0,"PANVN",1,"M","B","3","01101    0    0    0"
"51607",0.91,0.3230663929,"0",0,0,"SEDAN",4,"M","E","5","01101    0    0    0"
"22885",1.65,0.4517453799,"0",0,0,"SEDAN",2,"F","A","6","01101    0    0    0"
"40745",1.13,0.4736481862,"0",0,0,"HBACK",2,"M","B","4","01101    0    0    0"
"42412",0.4,0.3778234086,"0",0,0,"SEDAN",4,"M","D","4","01101    0    0    0"
"25283",1.45,0.3203285421,"0",0,0,"SEDAN",3,"F","C","5","01101    0    0    0"
"29605",0.73,0.4517453799,"0",0,0,"SEDAN",4,"F","A","2","01101    0    0    0"
"5076",1.46,0.1998631075,"0",0,0,"HBACK",2,"M","C","1","01101    0    0    0"
"1599",2.33,0.219028063,"0",0,0,"HBACK",2,"F","C","2","01101    0    0    0"
"45785",0.56,0.9472963723,"0",0,0,"SEDAN",4,"F","D","3","01101    0    0    0"
"11075",2.49,0.8459958932,"0",0,0,"STNWG",3,"F","F","3","01101    0    0    0"
"47430",1.1,0.0054757016,"0",0,0,"SEDAN",3,"F","A","3","01101    0    0    0"
"17853",1.26,0.8268309377,"0",0,0,"COUPE",4,"M","B","6","01101    0    0    0"
"12045",0.51,0.4407939767,"0",0,0,"HBACK",4,"F","A","1","01101    0    0    0"
"50935",0.55,0.3039014374,"0",0,0,"STNWG",4,"M","C","6","01101    0    0    0"
"8401",1.13,0.1013004791,"0",0,0,"SEDAN",3,"M","C","3","01101    0    0    0"
"27889",1.44,0.3093771389,"0",0,0,"HBACK",2,"F","B","5","01101    0    0    0"
"36698",2.86,0.9609856263,"0",0,0,"MIBUS",3,"M","D","3","01101    0    0    0"
"59592",2.83,0.9555099247,"0",0,0,"STNWG",1,"F","A","3","01101    0    0    0"
"21538",1.01,0.8076659822,"0",0,0,"HBACK",4,"M","C","3","01101    0    0    0"
"13963",1.12,0.5612594114,"0",0,0,"COUPE",3,"F","B","5","01101    0    0    0"
"27229",0.76,0.848733744,"0",0,0,"SEDAN",4,"F","C","3","01101    0    0    0"
"59871",1.26,0.3613963039,"0",0,0,"HBACK",2,"M","C","4","01101    0    0    0"
"5329",1.45,0.8706365503,"0",0,0,"SEDAN",3,"F","B","1","01101    0    0    0"
"18364",1.37,0.9993155373,"0",0,0,"HBACK",2,"F","A","3","01101    0    0    0"
"52010",2.01,0.3093771389,"0",0,0,"STNWG",4,"M","D","4","01101    0    0    0"
"61487",0.65,0.6324435318,"0",0,0,"UTE",4,"M","C","5","01101    0    0    0"
"43253",0.66,0.6379192334,"0",0,0,"SEDAN",4,"F","C","6","01101    0    0    0"
"14426",1.44,0.1752224504,"0",0,0,"HDTOP",3,"M","C","2","01101    0    0    0"
"5152",1.26,0.9993155373,"0",0,0,"HBACK",2,"M","B","6","01101    0    0    0"
"47111",1.96,0.3613963039,"0",0,0,"SEDAN",2,"F","C","3","01101    0    0    0"
"21818",0.39,0.3285420945,"0",0,0,"STNWG",4,"M","A","3","01101    0    0    0"
"16350",2.62,0.4134154689,"0",0,0,"STNWG",2,"F","A","5","01101    0    0    0"
"66214",1.4,0.7364818617,"0",0,0,"UTE",3,"M","C","3","01101    0    0    0"
"14097",2.96,0.9555099247,"0",0,0,"TRUCK",2,"F","E","3","01101    0    0    0"
"34947",0.53,0.2874743326,"0",0,0,"STNWG",4,"M","C","3","01101    0    0    0"
"45704",1.4,0.4216290212,"0",0,0,"HBACK",3,"M","A","4","01101    0    0    0"
"59778",2.53,0.2600958248,"0",0,0,"UTE",2,"M","F","4","01101    0    0    0"
"35244",2.2,0.4298425736,"0",0,0,"HDTOP",2,"F","C","4","01101    0    0    0"
"59381",1.37,0.9993155373,"0",0,0,"SEDAN",3,"F","B","3","01101    0    0    0"
"45083",3.5,0.5722108145,"0",0,0,"STNWG",1,"F","B","3","01101    0    0    0"
"32744",3.78,0.5968514716,"0",0,0,"STNWG",1,"F","A","3","01101    0    0    0"
"12496",1.13,0.1013004791,"0",0,0,"STNWG",4,"M","D","2","01101    0    0    0"
"62716",9.66,0.076659822,"0",0,0,"COUPE",1,"F","A","4","01101    0    0    0"
"34464",0.96,0.0574948665,"0",0,0,"UTE",4,"M","C","4","01101    0    0    0"
"9507",0.7,0.5804243669,"0",0,0,"STNWG",4,"M","C","2","01101    0    0    0"
"26149",2.19,0.9993155373,"0",0,0,"TRUCK",4,"F","D","5","01101    0    0    0"
"2425",1.37,0.59137577,"0",0,0,"HBACK",1,"F","A","4","01101    0    0    0"
"36210",1.46,0.4955509925,"0",0,0,"SEDAN",3,"M","A","2","01101    0    0    0"
"10215",0.44,0.8268309377,"0",0,0,"HBACK",4,"M","A","3","01101    0    0    0"
"57573",0.88,0.0191649555,"0",0,0,"PANVN",4,"M","A","4","01101    0    0    0"
"30517",1.19,0.0109514031,"0",0,0,"HBACK",2,"F","B","2","01101    0    0    0"
"12209",2.09,0.2737850787,"0",0,0,"STNWG",4,"M","C","2","01101    0    0    0"
"65514",2.85,0.5448323066,"0",0,0,"STNWG",3,"M","C","3","01101    0    0    0"
"54181",2.03,0.6844626968,"0",0,0,"UTE",4,"M","F","1","01101    0    0    0"
"19966",0.93,0.8323066393,"0",0,0,"SEDAN",3,"F","A","3","01101    0    0    0"
"9310",1.07,0.5859000684,"0",0,0,"SEDAN",4,"F","C","3","01101    0    0    0"
"46141",0.41,0.720054757,"0",0,0,"SEDAN",4,"F","C","4","01101    0    0    0"
"30620",1.24,0.6981519507,"0",0,0,"SEDAN",4,"F","A","4","01101    0    0    0"
"19100",2.04,0.8761122519,"0",0,0,"PANVN",2,"M","C","3","01101    0    0    0"
"12268",2.56,0.372347707,"0",0,0,"STNWG",2,"F","C","4","01101    0    0    0"
"7607",1.7,0.5694729637,"0",0,0,"SEDAN",2,"F","A","6","01101    0    0    0"
"47333",0.77,0.0027378508,"0",0,0,"SEDAN",4,"F","C","4","01101    0    0    0"
"15946",2.72,0.1806981519,"0",0,0,"STNWG",2,"F","B","3","01101    0    0    0"
"44546",4.27,0.2409308693,"0",0,0,"STNWG",2,"M","A","3","01101    0    0    0"
"4506",2.78,0.8295687885,"0",0,0,"SEDAN",1,"F","F","5","01101    0    0    0"
"49178",0.77,0.4106776181,"0",0,0,"HBACK",4,"F","B","4","01101    0    0    0"
"6683",1.63,0.4845995893,"0",0,0,"STNWG",4,"M","B","3","01101    0    0    0"
"52642",1.36,0.9062286105,"0",0,0,"HBACK",3,"F","B","4","01101    0    0    0"
"39767",0.83,0.4544832307,"0",0,0,"SEDAN",4,"M","A","4","01101    0    0    0"
"48585",3.54,0.0876112252,"0",0,0,"UTE",1,"F","E","5","01101    0    0    0"
"57152",1.649,0.0985626283,"0",0,0,"HBACK",1,"F","B","2","01101    0    0    0"
"40516",2.54,0.476386037,"0",0,0,"SEDAN",1,"M","D","3","01101    0    0    0"
"19940",2.33,0.2929500342,"0",0,0,"HBACK",1,"F","D","5","01101    0    0    0"
"25564",1.38,0.4845995893,"0",0,0,"UTE",3,"M","D","6","01101    0    0    0"
"53231",1.76,0.2491444216,"0",0,0,"SEDAN",2,"F","C","2","01101    0    0    0"
"60103",1.34,0.2819986311,"0",0,0,"HBACK",1,"M","B","2","01101    0    0    0"
"22321",2.64,0.1752224504,"0",0,0,"SEDAN",1,"M","E","3","01101    0    0    0"
"33158",1.349,0.2737850787,"0",0,0,"HBACK",1,"M","E","4","01101    0    0    0"
"4289",2.43,0.501026694,"0",0,0,"UTE",2,"F","C","3","01101    0    0    0"
"9351",2.03,0.5831622177,"0",0,0,"HBACK",1,"M","A","4","01101    0    0    0"
"4125",2.67,0.8323066393,"0",0,0,"SEDAN",1,"M","A","4","01101    0    0    0"
"45435",2.07,0.4325804244,"0",0,0,"HBACK",2,"F","A","4","01101    0    0    0"
"39571",1.43,0.5420944559,"0",0,0,"COUPE",4,"M","C","2","01101    0    0    0"
"65535",1.41,0.3586584531,"0",0,0,"UTE",4,"F","A","5","01101    0    0    0"
"39203",1.02,0.6652977413,"0",0,0,"HBACK",3,"M","A","6","01101    0    0    0"
"14390",0.7,0.8350444901,"0",0,0,"TRUCK",4,"F","A","2","01101    0    0    0"
"5102",1.12,0.2819986311,"0",0,0,"SEDAN",3,"M","E","3","01101    0    0    0"
"55870",1.74,0.900752909,"0",0,0,"HBACK",2,"M","E","3","01101    0    0    0"
"16259",0.89,0.4325804244,"0",0,0,"SEDAN",4,"F","B","2","01101    0    0    0"
"47457",2.12,0.7967145791,"0",0,0,"STNWG",2,"F","C","6","01101    0    0    0"
"62339",0.55,0.9363449692,"0",0,0,"SEDAN",4,"F","B","6","01101    0    0    0"
"13874",0.71,0.5639972621,"0",0,0,"SEDAN",4,"M","B","3","01101    0    0    0"
"13692",1.22,0.3449691992,"0",0,0,"HBACK",3,"F","E","2","01101    0    0    0"
"66935",1.17,0.9144421629,"0",0,0,"SEDAN",4,"M","A","5","01101    0    0    0"
"17093",2,0.34770705,"0",0,0,"SEDAN",2,"M","A","4","01101    0    0    0"
"30532",1.56,0.1013004791,"0",0,0,"HBACK",1,"F","A","3","01101    0    0    0"
"31808",1.41,0.4216290212,"0",0,0,"UTE",3,"M","C","1","01101    0    0    0"
"40921",1.63,0.3832991102,"0",0,0,"HBACK",2,"F","C","5","01101    0    0    0"
"18207",0.66,0.4900752909,"0",0,0,"HBACK",4,"F","C","4","01101    0    0    0"
"48842",1.44,0.6680355921,"0",0,0,"UTE",3,"M","A","1","01101    0    0    0"
"7204",2.5,0.681724846,"0",0,0,"STNWG",3,"M","C","6","01101    0    0    0"
"30821",0.41,0.4544832307,"0",0,0,"HBACK",4,"F","A","2","01101    0    0    0"
"3557",2.36,0.8980150582,"0",0,0,"HDTOP",3,"M","C","2","01101    0    0    0"
"16239",0.44,0.553045859,"0",0,0,"HBACK",4,"M","B","5","01101    0    0    0"
"12371",3.22,0.372347707,"0",0,0,"STNWG",3,"M","C","3","01101    0    0    0"
"53554",1.77,0.7446954141,"0",0,0,"SEDAN",3,"M","C","5","01101    0    0    0"
"38525",1.11,0.1943874059,"0",0,0,"UTE",4,"M","C","2","01101    0    0    0"
"50062",1.53,0.2217659138,"0",0,0,"SEDAN",2,"M","D","6","01101    0    0    0"
"59791",0.56,0.9555099247,"0",0,0,"HBACK",4,"F","C","2","01101    0    0    0"
"32617",1.32,0.4873374401,"0",0,0,"SEDAN",3,"F","E","4","01101    0    0    0"
"60076",1.63,0.5804243669,"0",0,0,"SEDAN",3,"F","D","3","01101    0    0    0"
"3568",1.26,0.052019165,"0",0,0,"HBACK",2,"M","C","4","01101    0    0    0"
"61152",4.32,0.1806981519,"0",0,0,"STNWG",1,"M","C","4","01101    0    0    0"
"20240",1.3,0.2354551677,"0",0,0,"HBACK",2,"F","F","5","01101    0    0    0"
"36099",1.28,0.629705681,"0",0,0,"HBACK",2,"M","B","3","01101    0    0    0"
"6995",0.99,0.1916495551,"0",0,0,"HBACK",2,"M","C","3","01101    0    0    0"
"41001",2.66,0.4572210814,"0",0,0,"STNWG",3,"M","A","3","01101    0    0    0"
"31534",1.07,0.3367556468,"0",0,0,"SEDAN",3,"F","C","2","01101    0    0    0"
"63371",5.12,0.5475701574,"0",0,0,"SEDAN",1,"M","C","4","01101    0    0    0"
"33616",3.08,0.9828884326,"0",0,0,"STNWG",2,"F","A","5","01101    0    0    0"
"28030",1.19,0.3093771389,"0",0,0,"UTE",4,"M","E","5","01101    0    0    0"
"44679",0.71,0.0602327173,"0",0,0,"HBACK",3,"F","C","2","01101    0    0    0"
"52267",0.71,0.2135523614,"0",0,0,"SEDAN",4,"M","B","5","01101    0    0    0"
"52670",0.86,0.3093771389,"0",0,0,"SEDAN",3,"M","D","4","01101    0    0    0"
"49958",1.65,0.219028063,"0",0,0,"HBACK",2,"F","A","4","01101    0    0    0"
"38384",1.53,0.6735112936,"0",0,0,"UTE",3,"M","F","5","01101    0    0    0"
"49599",1.15,0.7830253251,"0",0,0,"SEDAN",3,"F","D","4","01101    0    0    0"
"61708",4.52,0.2026009582,"0",0,0,"STNWG",1,"F","A","3","01101    0    0    0"
"23207",1.85,0.7939767283,"0",0,0,"HBACK",2,"F","E","2","01101    0    0    0"
"43378",1.22,0.7255304586,"0",0,0,"STNWG",3,"F","E","2","01101    0    0    0"
"10882",1.08,0.8733744011,"0",0,0,"SEDAN",3,"F","B","5","01101    0    0    0"
"5060",0.74,0.7748117728,"0",0,0,"HBACK",4,"M","C","3","01101    0    0    0"
"19553",2.43,0.8213552361,"0",0,0,"SEDAN",1,"F","C","1","01101    0    0    0"
"3432",1.43,0.2327173169,"0",0,0,"HBACK",1,"F","C","2","01101    0    0    0"
"5499",1.71,0.2819986311,"0",0,0,"STNWG",4,"F","F","2","01101    0    0    0"
"66126",1.27,0.1615331964,"0",0,0,"HBACK",1,"F","C","2","01101    0    0    0"
"891",4.6,0.3559206023,"0",0,0,"STNWG",2,"F","A","3","01101    0    0    0"
"52576",4.52,0.9281314168,"0",0,0,"STNWG",1,"M","C","1","01101    0    0    0"
"25511",4.47,0.7748117728,"0",0,0,"STNWG",1,"M","E","3","01101    0    0    0"
"44432",2.36,0.9993155373,"0",0,0,"STNWG",4,"M","A","6","01101    0    0    0"
"60945",1.27,0.5639972621,"0",0,0,"SEDAN",3,"M","A","4","01101    0    0    0"
"16098",1.26,0.3778234086,"0",0,0,"MIBUS",4,"M","A","4","01101    0    0    0"
"17713",0.92,0.7775496235,"0",0,0,"HBACK",3,"F","D","4","01101    0    0    0"
"12004",1.32,0.4271047228,"0",0,0,"HBACK",2,"F","A","1","01101    0    0    0"
"16723",1.43,0.1560574949,"0",0,0,"HBACK",3,"F","C","2","01101    0    0    0"
"65360",1.61,0.2464065708,"0",0,0,"STNWG",4,"M","B","4","01101    0    0    0"
"23834",1.06,0.7337440109,"0",0,0,"SEDAN",3,"F","D","6","01101    0    0    0"
"59728",0.85,0.887063655,"0",0,0,"HBACK",3,"M","B","3","01101    0    0    0"
"11960",2.88,0.501026694,"0",0,0,"STNWG",3,"F","C","2","01101    0    0    0"
"2034",0.89,0.6105407255,"0",0,0,"SEDAN",3,"M","A","6","01101    0    0    0"
"23478",1.64,0.4791238877,"0",0,0,"SEDAN",2,"F","A","2","01101    0    0    0"
"58511",0.83,0.9609856263,"0",0,0,"HBACK",3,"F","C","3","01101    0    0    0"
"61540",1.5,0.1724845996,"0",0,0,"HBACK",3,"F","A","5","01101    0    0    0"
"26141",0.76,0.6461327858,"0",0,0,"SEDAN",4,"M","D","1","01101    0    0    0"
"4108",0.68,0.2902121834,"0",0,0,"STNWG",4,"F","C","2","01101    0    0    0"
"12681",2.08,0.4900752909,"0",0,0,"STNWG",3,"M","A","6","01101    0    0    0"
"2679",2.84,0.2135523614,"0",0,0,"STNWG",3,"F","F","2","01101    0    0    0"
"15734",0.48,0.1560574949,"0",0,0,"SEDAN",4,"F","C","4","01101    0    0    0"
"37246",0.77,0.462696783,"0",0,0,"HBACK",4,"F","A","6","01101    0    0    0"
"4886",1.14,0.8268309377,"0",0,0,"SEDAN",3,"M","A","1","01101    0    0    0"
"37464",0.91,0.6762491444,"0",0,0,"HBACK",4,"F","E","4","01101    0    0    0"
"28234",2.76,0.7556468172,"0",0,0,"HBACK",1,"F","D","2","01101    0    0    0"
"51172",0.54,0.6981519507,"0",0,0,"HBACK",4,"F","A","6","01101    0    0    0"
"16917",4.88,0.5201916496,"0",0,0,"STNWG",3,"M","C","5","01101    0    0    0"
"61917",1.54,0.5639972621,"0",0,0,"HBACK",1,"M","B","4","01101    0    0    0"
"66867",0.83,0.0848733744,"0",0,0,"HBACK",3,"M","A","4","01101    0    0    0"
"66367",4.63,0.0629705681,"0",0,0,"STNWG",1,"F","C","2","01101    0    0    0"
"39353",1.36,0.3148528405,"0",0,0,"HBACK",2,"F","A","3","01101    0    0    0"
"60257",1.5,0.2245037645,"0",0,0,"STNWG",4,"F","F","3","01101    0    0    0"
"43077",0.36,0.1642710472,"0",0,0,"SEDAN",4,"M","D","6","01101    0    0    0"
"49160",3.11,0.0109514031,"0",0,0,"STNWG",3,"M","C","1","01101    0    0    0"
"52184",1.4,0.2135523614,"0",0,0,"TRUCK",3,"M","D","3","01101    0    0    0"
"13847",1.45,0.9993155373,"0",0,0,"TRUCK",4,"M","B","5","01101    0    0    0"
"13640",0.78,0.462696783,"0",0,0,"SEDAN",4,"M","A","4","01101    0    0    0"
"17169",2.28,0.3531827515,"0",0,0,"SEDAN",1,"F","C","5","01101    0    0    0"
"45706",1.4,0.0328542094,"0",0,0,"SEDAN",2,"F","E","1","01101    0    0    0"
"22026",0.99,0.1943874059,"0",0,0,"STNWG",4,"M","B","3","01101    0    0    0"
"22237",1.51,0.8186173853,"0",0,0,"HBACK",3,"F","E","4","01101    0    0    0"
"9128",1.31,0.5092402464,"0",0,0,"UTE",3,"M","C","4","01101    0    0    0"
"20968",1.49,0.0246406571,"0",0,0,"HBACK",1,"F","B","2","01101    0    0    0"
"28147",0.89,0.3832991102,"0",0,0,"SEDAN",3,"F","C","2","01101    0    0    0"
"63793",0.44,0.6379192334,"0",0,0,"STNWG",4,"M","C","3","01101    0    0    0"
"18350",4.79,0.0848733744,"0",0,0,"STNWG",1,"F","A","3","01101    0    0    0"
"26756",2.02,0.7227926078,"0",0,0,"PANVN",2,"M","B","4","01101    0    0    0"
"49995",2.22,0.0054757016,"0",0,0,"STNWG",3,"M","B","4","01101    0    0    0"
"37485",1.04,0.7227926078,"0",0,0,"SEDAN",4,"M","C","2","01101    0    0    0"
"52123",0.83,0.2162902122,"0",0,0,"SEDAN",4,"M","B","5","01101    0    0    0"
"5197",3.46,0.3915126626,"0",0,0,"UTE",2,"M","E","2","01101    0    0    0"
"36333",1.28,0.3011635866,"0",0,0,"HBACK",3,"F","C","2","01101    0    0    0"
"52427",1.01,0.2162902122,"0",0,0,"STNWG",4,"F","F","3","01101    0    0    0"
"13957",1.02,0.5612594114,"0",0,0,"HBACK",2,"F","B","4","01101    0    0    0"
"9041",1.64,0.5503080082,"0",0,0,"HBACK",2,"F","E","6","01101    0    0    0"
"25324",0.81,0.0574948665,"0",0,0,"STNWG",4,"M","A","6","01101    0    0    0"
"3023",2.75,0.2245037645,"0",0,0,"STNWG",3,"F","B","1","01101    0    0    0"
"63849",1.08,0.925393566,"0",0,0,"SEDAN",4,"F","B","4","01101    0    0    0"
"32758",1.89,0.7091033539,"0",0,0,"HBACK",3,"F","C","2","01101    0    0    0"
"40709",0.82,0.4490075291,"0",0,0,"HBACK",3,"M","D","4","01101    0    0    0"
"64729",0.44,0.8624229979,"0",0,0,"STNWG",4,"M","C","3","01101    0    0    0"
"20816",0.58,0.3367556468,"0",0,0,"SEDAN",4,"F","A","5","01101    0    0    0"
"40935",0.66,0.5420944559,"0",0,0,"SEDAN",4,"F","C","3","01101    0    0    0"
"33837",1.53,0.2874743326,"0",0,0,"STNWG",4,"F","F","3","01101    0    0    0"
"44044",1.85,0.3641341547,"0",0,0,"HBACK",1,"F","C","5","01101    0    0    0"
"40550",2.43,0.5749486653,"0",0,0,"STNWG",2,"F","D","2","01101    0    0    0"
"37216",0.38,0.462696783,"0",0,0,"HBACK",4,"F","A","5","01101    0    0    0"
"8626",2.47,0.0629705681,"0",0,0,"UTE",2,"F","B","2","01101    0    0    0"
"32660",2.66,0.3750855578,"0",0,0,"SEDAN",1,"F","C","5","01101    0    0    0"
"54921",0.47,0.681724846,"0",0,0,"HBACK",4,"F","C","5","01101    0    0    0"
"4570",1.7,0.7994524298,"0",0,0,"SEDAN",2,"F","A","5","01101    0    0    0"
"15492",1.99,0.8459958932,"0",0,0,"SEDAN",3,"F","C","3","01101    0    0    0"
"27591",4.09,0.1889117043,"0",0,0,"STNWG",2,"F","C","2","01101    0    0    0"
"52930",1.05,0.3066392882,"0",0,0,"STNWG",3,"M","E","2","01101    0    0    0"
"37324",0.76,0.0301163587,"0",0,0,"HBACK",3,"F","C","1","01101    0    0    0"
"24775",2.72,0.9336071184,"0",0,0,"STNWG",3,"F","F","3","01101    0    0    0"
"67027",2.75,0.1533196441,"0",0,0,"STNWG",3,"F","A","4","01101    0    0    0"
"29686",0.86,0.7446954141,"0",0,0,"SEDAN",4,"F","E","4","01101    0    0    0"
"30900",0.69,0.2491444216,"0",0,0,"SEDAN",4,"F","A","4","01101    0    0    0"
"15994",1.14,0.5201916495,"0",0,0,"SEDAN",3,"F","A","3","01101    0    0    0"
"25044",1.65,0.3696098563,"0",0,0,"CONVT",3,"F","C","1","01101    0    0    0"
"55503",1.95,0.6707734428,"0",0,0,"STNWG",4,"M","A","2","01101    0    0    0"
"63539",3.32,0.2381930185,"0",0,0,"STNWG",2,"F","E","3","01101    0    0    0"
"8079",3.87,0.8049281314,"0",0,0,"STNWG",2,"M","C","4","01101    0    0    0"
"19820",1.38,0.8323066393,"0",0,0,"HBACK",2,"F","C","4","01101    0    0    0"
"2718",1.05,0.9144421629,"0",0,0,"HBACK",2,"M","C","2","01101    0    0    0"
"46136",0.57,0.7145790554,"0",0,0,"PANVN",4,"M","C","2","01101    0    0    0"
"19427",2.77,0.4216290212,"0",0,0,"STNWG",2,"F","C","5","01101    0    0    0"
"41169",1.45,0.4380561259,"0",0,0,"HBACK",2,"F","C","6","01101    0    0    0"
"35777",1.36,0.7063655031,"0",0,0,"SEDAN",3,"F","A","2","01101    0    0    0"
"5379",1.62,0.5941136208,"0",0,0,"SEDAN",2,"M","C","4","01101    0    0    0"
"15171",0.57,0.8514715948,"0",0,0,"TRUCK",4,"F","A","2","01101    0    0    0"
"35101",0.5,0.4982888433,"0",0,0,"HBACK",4,"M","B","4","01101    0    0    0"
"3899",0.74,0.205338809,"0",0,0,"UTE",4,"M","C","2","01101    0    0    0"
"43464",1.349,0.9883641342,"0",0,0,"HBACK",1,"F","A","4","01101    0    0    0"
"36800",0.97,0.4709103354,"0",0,0,"SEDAN",3,"M","A","6","01101    0    0    0"
"16597",1.41,0.0246406571,"0",0,0,"SEDAN",2,"F","C","6","01101    0    0    0"
"30852",3.15,0.5722108145,"0",0,0,"STNWG",2,"M","B","3","01101    0    0    0"
"42206",4.63,0.4517453799,"0",0,0,"STNWG",2,"M","E","3","01101    0    0    0"
"9549",1.45,0.1149897331,"0",0,0,"STNWG",4,"F","D","5","01101    0    0    0"
"22566",1.55,0.2354551677,"0",0,0,"SEDAN",3,"F","D","5","01101    0    0    0"
"55744",0.86,0.9609856263,"0",0,0,"SEDAN",3,"F","B","6","01101    0    0    0"
"27783",1.3,0.720054757,"0",0,0,"HBACK",2,"F","A","2","01101    0    0    0"
"51965",2.42,0.4106776181,"0",0,0,"STNWG",2,"F","B","5","01101    0    0    0"
"12012",2.05,0.5722108145,"0",0,0,"SEDAN",2,"M","A","2","01101    0    0    0"
"27030",1.21,0.6269678302,"0",0,0,"HBACK",2,"F","C","4","01101    0    0    0"
"66751",0.62,0.2546201232,"0",0,0,"HBACK",4,"F","C","3","01101    0    0    0"
"37646",2.26,0.1642710472,"0",0,0,"PANVN",2,"M","C","3","01101    0    0    0"
"13070",1.66,0.4873374401,"0",0,0,"SEDAN",2,"M","E","3","01101    0    0    0"
"57666",2.77,0.7967145791,"0",0,0,"STNWG",3,"M","C","2","01101    0    0    0"
